SJSJ,CLDBS,ZXYGZ,ZXYGF,ZXYGP,ZXYGG,ZXYGJ,ZXWGZ,FXYGZ,FXYGF,FXYGP,FXYGG,FXYGJ,FXWGZ
2020-07-25,11538314000.0,23844.154,6365.9194,9450.964,8027.276,0.0,3573.2258,0.0,0.0,0.0,0.0,0.0,0.23
2020-07-26,11538314000.0,23888.443,6377.617,9468.313,8042.5127,0.0,3579.2188,0.0,0.0,0.0,0.0,0.0,0.23
2020-07-27,11538314000.0,23929.059,6389.6694,9484.645,8054.7456,0.0,3584.737,0.0,0.0,0.0,0.0,0.0,0.23
2020-07-28,11538314000.0,23971.666,6401.683,9501.467,8068.5156,0.0,3590.263,0.0,0.0,0.0,0.0,0.0,0.23
2020-07-29,11538314000.0,24015.965,6413.1055,9519.103,8083.7603,0.0,3597.062,0.0,0.0,0.0,0.0,0.0,0.23
2020-07-30,11538314000.0,24057.469,6423.8447,9535.359,8098.2637,0.0,3602.9404,0.0,0.0,0.0,0.0,0.0,0.23
2020-07-31,11538314000.0,24101.2,6435.994,9552.053,8113.1567,0.0,3608.5405,0.0,0.0,0.0,0.0,0.0,0.23
2020-08-01,11538314000.0,24145.352,6448.147,9569.354,8127.8525,0.0,3615.6304,0.0,0.0,0.0,0.0,0.0,0.23
2020-08-02,11538314000.0,24190.287,6460.152,9586.851,8143.287,0.0,3622.9226,0.0,0.0,0.0,0.0,0.0,0.23
2020-08-03,11538314000.0,24230.021,6472.1187,9602.924,8154.9814,0.0,3630.0146,0.0,0.0,0.0,0.0,0.0,0.23
2020-08-04,11538314000.0,24274.742,6484.852,9618.4,8171.4917,0.0,3633.184,0.0,0.0,0.0,0.0,0.0,0.2175
2020-08-05,11538314000.0,24321.582,6499.4473,9623.293,8198.833,0.0,3621.9917,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-06,11538314000.0,24366.42,6511.982,9640.448,8213.978,0.0,3629.1895,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-07,11538314000.0,24410.64,6524.005,9657.536,8229.089,0.0,3635.6362,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-08,11538314000.0,24453.16,6535.0063,9674.616,8243.532,0.0,3641.2463,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-09,11538314000.0,24494.49,6545.7705,9690.958,8257.75,0.0,3646.7217,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-10,11538314000.0,24536.7,6556.77,9706.962,8272.957,0.0,3651.795,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-11,11538314000.0,24575.637,6567.718,9722.915,8284.995,0.0,3657.03,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-12,11538314000.0,24604.924,6575.3296,9735.213,8294.374,0.0,3664.3484,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-13,11538314000.0,24632.45,6582.8076,9745.947,8303.685,0.0,3672.4746,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-14,11538314000.0,24659.656,6590.0747,9756.873,8312.697,0.0,3680.6787,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-15,11538314000.0,24695.262,6598.378,9770.499,8326.376,0.0,3686.4463,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-17,11538314000.0,24769.252,6619.3936,9798.626,8351.227,0.0,3698.5337,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-18,11538314000.0,24802.816,6629.8755,9810.518,8362.414,0.0,3703.3367,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-20,11538314000.0,24848.818,6643.591,9827.424,8377.793,0.0,3710.333,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-21,11538314000.0,24880.195,6651.125,9842.239,8386.822,0.0,3714.3184,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-22,11538314000.0,24920.793,6662.8076,9858.477,8399.502,0.0,3719.7034,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-23,11538314000.0,24962.68,6674.665,9873.729,8414.275,0.0,3725.1033,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-24,11538314000.0,25006.158,6685.782,9891.186,8429.18,0.0,3730.495,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-25,11538314000.0,25051.143,6697.129,9909.142,8444.858,0.0,3736.3691,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-26,11538314000.0,25093.81,6708.385,9926.285,8459.131,0.0,3741.562,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-27,11538314000.0,25127.352,6718.1777,9939.82,8469.346,0.0,3748.167,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-28,11538314000.0,25165.4,6729.3037,9953.627,8482.458,0.0,3753.8445,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-29,11538314000.0,25204.38,6739.1636,9968.544,8496.668,0.0,3761.1233,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-30,11538314000.0,25245.643,6748.789,9984.799,8512.047,0.0,3766.435,0.0,0.0,0.0,0.0,0.0,0.13
2020-08-31,11538314000.0,25288.406,6760.7515,10000.317,8527.328,0.0,3771.2595,0.0,0.0,0.0,0.0,0.0,0.13
2020-09-01,11538314000.0,25327.42,6771.2544,10019.892,8536.268,0.0,3781.4712,0.0,0.0,0.0,0.0,0.0,0.15916666
2020-09-02,11538314000.0,25365.86,6780.569,10038.899,8546.392,0.0,3791.056,0.0,0.0,0.0,0.0,0.0,0.17583333
2020-09-03,11538314000.0,25406.443,6790.656,10063.824,8551.961,0.0,3809.0378,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-04,11538314000.0,25448.621,6801.6157,10081.31,8565.695,0.0,3814.329,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-05,11538314000.0,25492.354,6813.379,10098.449,8580.525,0.0,3820.5305,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-06,11538314000.0,25538.61,6827.5317,10104.371,8606.697,0.0,3809.2605,0.0,0.0,0.0,0.0,0.0,0.14666666
2020-09-07,11538314000.0,25582.748,6840.1426,10119.639,8622.956,0.0,3811.5166,0.0,0.0,0.0,0.0,0.0,0.13
2020-09-08,11538314000.0,25622.607,6851.1465,10134.305,8637.145,0.0,3817.9043,0.0,0.0,0.0,0.0,0.0,0.13
2020-09-09,11538314000.0,25658.613,6859.982,10147.292,8651.329,0.0,3824.4026,0.0,0.0,0.0,0.0,0.0,0.13
2020-09-10,11538314000.0,25700.656,6871.499,10165.24,8663.908,0.0,3832.422,0.0,0.0,0.0,0.0,0.0,0.1425
2020-09-11,11538314000.0,25736.705,6879.7114,10193.905,8663.089,0.0,3855.6638,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-12,11538314000.0,25780.012,6891.96,10209.556,8678.497,0.0,3858.6885,0.0,0.0,0.0,0.0,0.0,0.22166666
2020-09-13,11538314000.0,25823.545,6903.376,10227.927,8692.242,0.0,3865.7717,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-14,11538314000.0,25865.957,6914.92,10243.726,8707.309,0.0,3872.7542,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-15,11538314000.0,25910.172,6927.017,10260.679,8722.476,0.0,3879.5713,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-16,11538314000.0,25953.027,6938.3276,10277.314,8737.383,0.0,3886.6667,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-17,11538314000.0,25996.02,6949.33,10294.371,8752.318,0.0,3892.7983,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-18,11538314000.0,26040.467,6961.283,10312.024,8767.166,0.0,3898.1167,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-19,11538314000.0,26084.879,6973.402,10329.101,8782.38,0.0,3903.2625,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-20,11538314000.0,26129.648,6985.149,10346.559,8797.94,0.0,3908.174,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-21,11538314000.0,26175.115,6997.048,10364.385,8813.6875,0.0,3913.905,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-22,11538314000.0,26220.246,7009.271,10381.95,8829.023,0.0,3920.0518,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-23,11538314000.0,26265.73,7021.352,10399.811,8844.566,0.0,3926.2322,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-24,11538314000.0,26310.02,7033.2065,10416.9,8859.916,0.0,3933.349,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-25,11538314000.0,26353.395,7044.5205,10433.897,8874.976,0.0,3941.4917,0.0,0.0,0.0,0.0,0.0,0.23
2020-09-26,11538314000.0,26396.814,7056.913,10444.626,8895.271,0.0,3940.1833,0.0,0.0,0.0,0.0,0.0,0.18833333
2020-09-27,11538314000.0,26442.87,7070.76,10453.775,8918.33,0.0,3933.237,0.0,0.0,0.0,0.0,0.0,0.13
2020-09-28,11538314000.0,26488.314,7082.906,10471.5205,8933.881,0.0,3937.86,0.0,0.0,0.0,0.0,0.0,0.13
2020-09-29,11538314000.0,26533.244,7094.9614,10488.843,8949.431,0.0,3943.5625,0.0,0.0,0.0,0.0,0.0,0.13
2020-09-30,11538314000.0,26577.15,7106.659,10505.932,8964.55,0.0,3949.6128,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-01,11538314000.0,26606.54,7113.18,10530.924,8962.432,0.0,3976.0999,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-02,11538314000.0,26610.281,7114.839,10522.847,8972.588,0.0,3964.2976,0.0,0.0,0.0,0.0,0.0,0.17166667
2020-10-03,11538314000.0,26620.09,7117.924,10528.254,8973.908,0.0,3964.3025,0.0,0.0,0.0,0.0,0.0,0.16333333
2020-10-04,11538314000.0,26659.938,7128.4663,10555.341,8976.124,0.0,3985.6812,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-05,11538314000.0,26704.09,7140.6724,10572.783,8990.631,0.0,3992.5518,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-06,11538314000.0,26747.88,7152.496,10589.802,9005.579,0.0,3999.7778,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-07,11538314000.0,26795.283,7166.7417,10596.129,9032.406,0.0,3990.4243,0.0,0.0,0.0,0.0,0.0,0.15083332
2020-10-08,11538314000.0,26841.654,7179.5156,10611.311,9050.821,0.0,3992.9187,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-09,11538314000.0,26887.049,7191.9443,10628.969,9066.129,0.0,4000.1782,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-10,11538314000.0,26931.979,7204.344,10646.313,9081.313,0.0,4006.9429,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-11,11538314000.0,26972.693,7216.647,10662.598,9093.4375,0.0,4012.6782,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-12,11538314000.0,27010.725,7225.689,10692.105,9092.928,0.0,4038.4014,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-13,11538314000.0,27054.867,7237.663,10709.323,9107.882,0.0,4042.2842,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-14,11538314000.0,27100.027,7250.0347,10726.753,9123.239,0.0,4046.2405,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-15,11538314000.0,27143.455,7261.737,10742.847,9138.877,0.0,4049.9282,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-16,11538314000.0,27184.455,7271.613,10759.009,9153.835,0.0,4053.5671,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-17,11538314000.0,27226.225,7281.908,10775.844,9168.471,0.0,4057.306,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-18,11538314000.0,27264.0,7291.826,10792.014,9180.165,0.0,4061.2554,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-19,11538314000.0,27303.941,7302.0,10809.096,9192.844,0.0,4065.575,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-20,11538314000.0,27347.887,7314.043,10826.714,9207.126,0.0,4069.5613,0.0,0.0,0.0,0.0,0.0,0.23
2020-10-21,11538314000.0,27394.42,7327.0,10838.869,9228.545,0.0,4064.6597,0.0,0.0,0.0,0.0,0.0,0.18833333
2020-10-22,11538314000.0,27439.98,7339.706,10848.176,9252.089,0.0,4055.892,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-23,11538314000.0,27484.178,7351.5513,10865.687,9266.933,0.0,4060.151,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-24,11538314000.0,27528.064,7363.328,10882.999,9281.731,0.0,4064.3696,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-25,11538314000.0,27571.674,7374.3613,10900.389,9296.911,0.0,4068.6038,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-26,11538314000.0,27616.836,7385.823,10918.174,9312.82,0.0,4073.1184,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-27,11538314000.0,27663.383,7398.15,10936.607,9328.616,0.0,4078.6343,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-28,11538314000.0,27709.547,7410.2065,10954.801,9344.533,0.0,4084.3442,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-29,11538314000.0,27755.787,7422.2773,10973.105,9360.397,0.0,4091.335,0.0,0.0,0.0,0.0,0.0,0.13
2020-10-31,11538314000.0,27843.07,7445.5234,11006.62,9390.913,0.0,4105.379,0.0,0.0,0.0,0.0,0.0,0.13
2020-11-01,11538314000.0,27870.654,7450.565,11032.408,9387.684,0.0,4134.9634,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-02,11538314000.0,27908.844,7459.5806,11047.544,9401.713,0.0,4142.77,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-03,11538314000.0,27955.635,7471.915,11066.258,9417.461,0.0,4149.6304,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-04,11538314000.0,28003.115,7484.4307,11085.153,9433.532,0.0,4156.402,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-05,11538314000.0,28048.934,7496.4214,11103.573,9448.936,0.0,4163.1577,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-06,11538314000.0,28083.975,7505.1235,11118.646,9460.206,0.0,4170.1973,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-07,11538314000.0,28115.072,7513.112,11131.412,9470.549,0.0,4177.2856,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-08,11538314000.0,28144.959,7520.9194,11143.098,9480.945,0.0,4184.331,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-09,11538314000.0,28177.46,7531.679,11141.398,9504.37,0.0,4170.4834,0.0,0.0,0.0,0.0,0.0,0.13416666
2020-11-10,11538314000.0,28208.105,7540.4517,11152.904,9514.74,0.0,4177.7754,0.0,0.0,0.0,0.0,0.0,0.13
2020-11-11,11538314000.0,28251.334,7552.3955,11169.587,9529.335,0.0,4185.1675,0.0,0.0,0.0,0.0,0.0,0.13
2020-11-12,11538314000.0,28295.469,7564.032,11187.1875,9544.242,0.0,4191.6787,0.0,0.0,0.0,0.0,0.0,0.13
2020-11-13,11538314000.0,28333.438,7574.4414,11204.559,9554.429,0.0,4202.486,0.0,0.0,0.0,0.0,0.0,0.14666666
2020-11-14,11538314000.0,28358.188,7579.3105,11226.935,9551.939,0.0,4229.257,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-15,11538314000.0,28384.9,7586.479,11237.461,9560.965,0.0,4237.1147,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-17,11538314000.0,28438.666,7601.5757,11257.897,9579.194,0.0,4252.746,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-18,11538314000.0,28477.344,7611.1406,11273.111,9593.094,0.0,4259.55,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-19,11538314000.0,28522.648,7622.9014,11291.043,9608.705,0.0,4266.2134,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-20,11538314000.0,28567.246,7634.6714,11308.745,9623.829,0.0,4272.1807,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-21,11538314000.0,28611.615,7646.7183,11326.322,9638.579,0.0,4277.754,0.0,0.0,0.0,0.0,0.0,0.23
2020-11-22,11538314000.0,28657.033,7659.806,11338.806,9658.421,0.0,4275.663,0.0,0.0,0.0,0.0,0.0,0.19666667
2020-11-24,11538314000.0,28736.264,7683.051,11358.344,9694.863,0.0,4273.056,0.0,0.0,0.0,0.0,0.0,0.13
2020-11-25,11538314000.0,28778.785,7694.5674,11374.298,9709.917,0.0,4279.5796,0.0,0.0,0.0,0.0,0.0,0.13
2020-11-27,11538314000.0,28862.496,7717.8286,11407.731,9736.928,0.0,4291.9873,0.0,0.0,0.0,0.0,0.0,0.13
2020-11-28,11538314000.0,28904.887,7729.2676,11424.341,9751.2705,0.0,4298.264,0.0,0.0,0.0,0.0,0.0,0.13
2020-11-29,11538314000.0,28949.965,7741.076,11442.165,9766.715,0.0,4304.151,0.0,0.0,0.0,0.0,0.0,0.13
2020-11-30,11538314000.0,28994.986,7753.115,11459.742,9782.121,0.0,4309.9204,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-01,11538314000.0,29039.316,7764.62,11477.567,9797.122,0.0,4316.887,0.0,0.0,0.0,0.0,0.0,0.13416666
2020-12-02,11538314000.0,29084.285,7776.36,11494.684,9813.237,0.0,4322.3027,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-03,11538314000.0,29126.896,7786.1924,11524.024,9816.683,0.0,4347.3867,0.0,0.0,0.0,0.0,0.0,0.21333334
2020-12-04,11538314000.0,29172.81,7798.428,11544.432,9829.947,0.0,4357.229,0.0,0.0,0.0,0.0,0.0,0.23
2020-12-05,11538314000.0,29218.805,7810.731,11562.167,9845.905,0.0,4363.1533,0.0,0.0,0.0,0.0,0.0,0.23
2020-12-06,11538314000.0,29259.586,7821.242,11578.11,9860.234,0.0,4370.1177,0.0,0.0,0.0,0.0,0.0,0.23
2020-12-07,11538314000.0,29299.629,7830.6587,11590.329,9878.642,0.0,4371.3594,0.0,0.0,0.0,0.0,0.0,0.20916668
2020-12-08,11538314000.0,29341.723,7842.286,11595.17,9904.258,0.0,4360.1646,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-09,11538314000.0,29367.732,7848.955,11604.789,9913.979,0.0,4366.207,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-10,11538314000.0,29391.674,7853.081,11612.086,9926.493,0.0,4370.3047,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-11,11538314000.0,29408.11,7854.3564,11616.826,9936.919,0.0,4372.393,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-12,11538314000.0,29414.572,7856.549,11619.077,9938.939,0.0,4373.523,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-13,11538314000.0,29443.246,7864.325,11628.607,9950.304,0.0,4377.9766,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-14,11538314000.0,29476.43,7871.9927,11640.491,9963.934,0.0,4382.3384,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-15,11538314000.0,29503.957,7878.3867,11651.625,9973.94,0.0,4386.9507,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-16,11538314000.0,29546.32,7890.2925,11667.78,9988.242,0.0,4391.31,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-19,11538314000.0,29653.824,7919.235,11719.547,10015.034,0.0,4417.138,0.0,0.0,0.0,0.0,0.0,0.1925
2020-12-20,11538314000.0,29693.816,7929.7046,11739.805,10024.31,0.0,4432.5527,0.0,0.0,0.0,0.0,0.0,0.23
2020-12-21,11538314000.0,29736.459,7940.5713,11756.814,10039.074,0.0,4438.68,0.0,0.0,0.0,0.0,0.0,0.23
2020-12-28,11538314000.0,29995.676,8011.5786,11847.153,10136.9375,0.0,4466.341,0.0,0.0,0.0,0.0,0.0,0.15083332
2020-12-30,11538314000.0,30073.781,8032.7383,11875.191,10165.841,0.0,4476.5356,0.0,0.0,0.0,0.0,0.0,0.13
2020-12-31,11538314000.0,30121.686,8045.8564,11893.51,10182.307,0.0,4482.472,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-02,11538314000.0,30214.422,8070.4277,11929.609,10214.377,0.0,4494.834,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-03,11538314000.0,30259.064,8081.733,11946.909,10230.414,0.0,4500.783,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-04,11538314000.0,30296.008,8091.8506,11961.403,10242.744,0.0,4505.6665,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-05,11538314000.0,30327.137,8100.123,11980.205,10246.807,0.0,4524.1377,0.0,0.0,0.0,0.0,0.0,0.18416667
2021-01-06,11538314000.0,30361.77,8107.9077,11999.767,10254.095,0.0,4539.5146,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-07,11538314000.0,30398.377,8118.5146,12012.976,10266.887,0.0,4544.0073,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-08,11538314000.0,30430.861,8125.24,12024.754,10280.872,0.0,4549.165,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-09,11538314000.0,30474.32,8137.1953,12041.512,10295.61,0.0,4554.9165,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-12,11538314000.0,30599.924,8169.3535,12090.666,10339.904,0.0,4571.003,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-13,11538314000.0,30644.104,8181.7803,12099.25,10363.069,0.0,4563.9854,0.0,0.0,0.0,0.0,0.0,0.17583333
2021-01-14,11538314000.0,30685.969,8193.68,12108.276,10384.005,0.0,4558.7915,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-15,11538314000.0,30727.8,8205.186,12124.929,10397.677,0.0,4565.48,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-16,11538314000.0,30770.105,8217.268,12140.393,10412.431,0.0,4571.254,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-17,11538314000.0,30811.92,8229.025,12156.159,10426.7295,0.0,4577.0513,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-18,11538314000.0,30853.51,8238.914,12185.729,10428.863,0.0,4602.824,0.0,0.0,0.0,0.0,0.0,0.21333334
2021-01-19,11538314000.0,30894.088,8249.489,12205.599,10439.0,0.0,4612.3765,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-20,11538314000.0,30934.37,8260.237,12221.94,10452.195,0.0,4618.106,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-21,11538314000.0,30975.947,8271.676,12238.028,10466.235,0.0,4623.2397,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-22,11538314000.0,31015.402,8283.377,12254.647,10477.376,0.0,4629.3076,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-23,11538314000.0,31055.957,8294.803,12270.891,10490.261,0.0,4634.717,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-24,11538314000.0,31097.078,8305.279,12287.505,10504.293,0.0,4640.5503,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-25,11538314000.0,31141.62,8317.031,12304.541,10520.048,0.0,4645.8867,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-26,11538314000.0,31184.863,8328.436,12321.997,10534.426,0.0,4651.674,0.0,0.0,0.0,0.0,0.0,0.23
2021-01-27,11538314000.0,31231.113,8341.914,12333.843,10555.352,0.0,4647.01,0.0,0.0,0.0,0.0,0.0,0.18833333
2021-01-28,11538314000.0,31264.887,8353.013,12337.979,10573.887,0.0,4637.156,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-29,11538314000.0,31270.12,8353.557,12340.58,10575.972,0.0,4638.008,0.0,0.0,0.0,0.0,0.0,0.13
2021-01-30,11538314000.0,31271.16,8353.59,12341.52,10576.04,0.0,4638.1836,0.0,0.0,0.0,0.0,0.0,0.13
2021-02-01,11538314000.0,31271.16,8353.59,12341.52,10576.04,0.0,4638.19,0.0,0.0,0.0,0.0,0.0,0.13
2021-02-02,11538314000.0,31271.16,8353.59,12341.52,10576.04,0.0,4638.19,0.0,0.0,0.0,0.0,0.0,0.13
2021-02-03,11538314000.0,31269.04,8351.444,12352.531,10565.06,0.0,4657.6494,0.0,0.0,0.0,0.0,0.0,0.20916668
2021-02-04,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-05,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-06,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-07,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-08,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-10,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-11,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-12,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-13,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-14,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-15,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-16,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-17,11538314000.0,31268.48,8350.88,12355.43,10562.17,0.0,4662.77,0.0,0.0,0.0,0.0,0.0,0.23
2021-02-19,11538314000.0,31270.268,8352.687,12346.156,10571.417,0.0,4646.3833,0.0,0.0,0.0,0.0,0.0,0.16333333
2021-02-20,11538314000.0,31275.379,8355.659,12343.67,10576.04,0.0,4639.108,0.0,0.0,0.0,0.0,0.0,0.13
2021-02-21,11538314000.0,31313.404,8366.54,12358.35,10588.501,0.0,4645.2524,0.0,0.0,0.0,0.0,0.0,0.13
2021-02-22,11538314000.0,31361.256,8379.189,12377.4,10604.66,0.0,4651.158,0.0,0.0,0.0,0.0,0.0,0.13
2021-02-23,11538314000.0,31408.848,8391.128,12396.5205,10621.188,0.0,4656.61,0.0,0.0,0.0,0.0,0.0,0.13
2021-02-24,11538314000.0,31454.836,8402.592,12415.599,10636.634,0.0,4662.4907,0.0,0.0,0.0,0.0,0.0,0.13
2021-02-25,11538314000.0,31501.367,8415.235,12434.334,10651.787,0.0,4667.8936,0.0,0.0,0.0,0.0,0.0,0.13
2021-02-26,11538314000.0,31546.428,8427.762,12452.402,10666.247,0.0,4673.5054,0.0,0.0,0.0,0.0,0.0,0.13
2021-03-01,11538314000.0,31680.89,8463.595,12507.184,10710.106,0.0,4690.7793,0.0,0.0,0.0,0.0,0.0,0.13
2021-03-02,11538314000.0,31724.307,8475.102,12524.704,10724.489,0.0,4695.788,0.0,0.0,0.0,0.0,0.0,0.13
2021-03-03,11538314000.0,31770.965,8487.375,12543.124,10740.459,0.0,4700.5825,0.0,0.0,0.0,0.0,0.0,0.13
2021-03-04,11538314000.0,31815.26,8498.25,12560.883,10756.112,0.0,4705.3,0.0,0.0,0.0,0.0,0.0,0.13
2021-03-05,11538314000.0,31859.348,8510.37,12578.667,10770.298,0.0,4710.87,0.0,0.0,0.0,0.0,0.0,0.13
2021-03-06,11538314000.0,31904.936,8522.363,12596.823,10785.737,0.0,4715.6025,0.0,0.0,0.0,0.0,0.0,0.13
2021-03-07,11538314000.0,31949.19,8532.806,12614.536,10801.836,0.0,4720.3696,0.0,0.0,0.0,0.0,0.0,0.13
