SJSJ,CLDBS,ZXYGZ,ZXYGF,ZXYGP,ZXYGG,ZXYGJ,ZXWGZ,FXYGZ,FXYGF,FXYGP,FXYGG,FXYGJ,FXWGZ
2021/6/15,15170309000,3974.7415,1367.1042,2322.802,284.82083,0,154.88104,0,0,0,0,0,0
2021/6/16,15170309000,3980.4282,1369.1082,2326.1248,285.183,0,157.07208,0,0,0,0,0,0.002291667
2021/6/17,15170309000,3986.2805,1371.1942,2329.531,285.54834,0,159.66937,0,0,0,0,0,0.005
2021/6/18,15170309000,3992.8606,1373.6636,2333.3188,285.86823,0,159.90968,0,0,0,0,0,0.005
2021/6/19,15170309000,3999.4854,1375.626,2337.7415,286.1099,0,156.05145,0,0,0,0,0,0.000416667
2021/6/20,15170309000,4005.491,1377.7047,2341.3022,286.4728,0,158.84375,0,0,0,0,0,0.003333333
2021/6/21,15170309000,4011.4043,1379.584,2344.9958,286.81958,0,160.5251,0,0,0,0,0,0.005
2021/6/22,15170309000,4017.0505,1381.2618,2348.6523,287.1278,0,160.51219,0,0,0,0,0,0.004791667
2021/6/23,15170309000,4021.92,1382.779,2351.682,287.45645,0,160.86406,0,0,0,0,0,0.005
2021/6/24,15170309000,4026.7283,1384.2639,2354.6843,287.77115,0,161.02823,0,0,0,0,0,0.005
2021/6/25,15170309000,4031.3992,1385.7571,2357.5408,288.09082,0,161.15646,0,0,0,0,0,0.005
2021/6/26,15170309000,4036.531,1387.4175,2360.6675,288.43564,0,161.3248,0,0,0,0,0,0.005
2021/6/27,15170309000,4042.0984,1389.1687,2364.15,288.7725,0,161.29813,0,0,0,0,0,0.004791667
2021/6/28,15170309000,4047.3962,1390.8591,2367.422,289.10675,0,161.61166,0,0,0,0,0,0.005
2021/6/29,15170309000,4052.407,1392.3274,2370.64,289.4346,0,161.73573,0,0,0,0,0,0.005
2021/6/30,15170309000,4057.6565,1393.8291,2374.0625,289.75406,0,161.85385,0,0,0,0,0,0.005
2021/7/1,15170309000,4063.1333,1395.4276,2377.628,290.07022,0,162.01813,0,0,0,0,0,0.005
2021/7/2,15170309000,4068.885,1397.2162,2381.283,290.37823,0,162.01584,0,0,0,0,0,0.004791667
2021/7/3,15170309000,4075.0896,1398.9829,2385.4797,290.6197,0,158.25229,0,0,0,0,0,0.000416667
2021/7/4,15170309000,4080.6733,1400.8765,2388.8032,290.98938,0,161.04552,0,0,0,0,0,0.003333333
2021/7/5,15170309000,4086.6216,1402.7927,2392.489,291.33102,0,162.7527,0,0,0,0,0,0.005
2021/7/6,15170309000,4092.3748,1404.5554,2396.1619,291.65,0,162.93958,0,0,0,0,0,0.005
2021/7/7,15170309000,4097.897,1406.2932,2399.627,291.96918,0,163.10281,0,0,0,0,0,0.005
2021/7/8,15170309000,4103.5757,1408.125,2403.1614,292.28125,0,163.28604,0,0,0,0,0,0.005
2021/7/9,15170309000,4109.2544,1409.9758,2406.6736,292.59958,0,163.47656,0,0,0,0,0,0.005
2021/7/10,15170309000,4115.346,1411.8407,2410.6375,292.86096,0,160.66646,0,0,0,0,0,0.001666667
2021/7/11,15170309000,4121.316,1413.8033,2414.3552,293.1446,0,159.37354,0,0,0,0,0,0
2021/7/12,15170309000,4127.488,1416.0378,2417.9788,293.463,0,159.62021,0,0,0,0,0,0
2021/7/13,15170309000,4133.9077,1418.0095,2422.1133,293.775,0,159.88072,0,0,0,0,0,0
2021/7/14,15170309000,4139.812,1419.891,2425.771,294.14417,0,162.76396,0,0,0,0,0,0.002916667
2021/7/15,15170309000,4146.1177,1422.0636,2429.5842,294.4605,0,163.19553,0,0,0,0,0,0.003125
2021/7/16,15170309000,4152.416,1424.2151,2433.3772,294.81332,0,164.76823,0,0,0,0,0,0.004583333
2021/7/17,15170309000,4158.564,1425.9181,2437.5852,295.0525,0,160.74562,0,0,0,0,0,0
2021/7/18,15170309000,4164.406,1427.7324,2441.2988,295.36502,0,160.91093,0,0,0,0,0,0
2021/7/19,15170309000,4170.0757,1429.4545,2444.9333,295.6828,0,161.0952,0,0,0,0,0,0
2021/7/20,15170309000,4174.924,1430.9258,2447.9543,296.0356,0,163.34709,0,0,0,0,0,0.002291667
2021/7/21,15170309000,4180.37,1432.5371,2451.5164,296.3123,0,161.39917,0,0,0,0,0,0
2021/7/22,15170309000,4186.22,1434.5155,2455.0732,296.62332,0,161.57657,0,0,0,0,0,0
2021/7/23,15170309000,4192.511,1436.684,2458.8745,296.9425,0,161.76427,0,0,0,0,0,0
2021/7/24,15170309000,4199.0737,1438.8855,2462.9204,297.2622,0,161.96552,0,0,0,0,0,0
2021/7/25,15170309000,4205.685,1441.0822,2466.995,297.60312,0,163.35374,0,0,0,0,0,0.00125
2021/7/26,15170309000,4211.8926,1443.4003,2470.5024,297.98334,0,167.08865,0,0,0,0,0,0.005
2021/7/27,15170309000,4218.2627,1445.3507,2474.6104,298.29437,0,167.33104,0,0,0,0,0,0.005
2021/7/28,15170309000,4225.065,1447.2493,2479.2651,298.54822,0,164.26636,0,0,0,0,0,0.001458333
2021/7/29,15170309000,4231.261,1449.1936,2483.18,298.8749,0,165.26448,0,0,0,0,0,0.002291667
2021/7/30,15170309000,4236.8564,1451.0244,2486.583,299.24292,0,167.99052,0,0,0,0,0,0.005
2021/7/31,15170309000,4242.4097,1452.7112,2490.13,299.5623,0,168.1651,0,0,0,0,0,0.005
2021/8/1,15170309000,4248.402,1454.6451,2493.8726,299.87384,0,168.34718,0,0,0,0,0,0.005
2021/8/2,15170309000,4254.4956,1456.608,2497.6907,300.19208,0,168.56334,0,0,0,0,0,0.005
2021/8/3,15170309000,4260.477,1458.4762,2501.487,300.50354,0,168.76479,0,0,0,0,0,0.005
2021/8/4,15170309000,4266.3774,1460.3452,2505.2122,300.81458,0,168.95042,0,0,0,0,0,0.005
2021/8/5,15170309000,4270.245,1461.8137,2507.2925,301.13303,0,169.10979,0,0,0,0,0,0.005
2021/8/6,15170309000,4273.1797,1462.5814,2509.1335,301.46042,0,169.19698,0,0,0,0,0,0.005
2021/8/7,15170309000,4279.208,1464.2577,2513.236,301.70917,0,166.04156,0,0,0,0,0,0.001458333
2021/8/8,15170309000,4285.4233,1466.0793,2517.3398,301.99457,0,164.87334,0,0,0,0,0,0
2021/8/9,15170309000,4291.2817,1467.9321,2521.0154,302.32925,0,165.86552,0,0,0,0,0,0.000851064
2021/8/10,15170309000,4295.413,1469.3705,2523.3418,302.69827,0,169.98506,0,0,0,0,0,0.005066667
2021/8/11,15170309000,4301.547,1471.2297,2527.288,303.02396,0,170.12698,0,0,0,0,0,0.005
2021/8/12,15170309000,4307.5635,1473.0653,2531.1555,303.33667,0,170.33395,0,0,0,0,0,0.005
2021/8/14,15170309000,4319.444,1476.8849,2538.5842,303.9647,0,170.68167,0,0,0,0,0,0.005
2021/8/16,15170309000,4331.9956,1480.845,2546.5525,304.5927,0,171.13145,0,0,0,0,0,0.005
2021/8/19,15170309000,4350.165,1486.4102,2558.204,305.5424,0,171.69937,0,0,0,0,0,0.005
2021/8/20,15170309000,4356.1436,1488.2875,2561.994,305.85364,0,171.87125,0,0,0,0,0,0.005
2021/8/21,15170309000,4362.4707,1489.9362,2566.4446,306.0819,0,167.25606,0,0,0,0,0,0
2021/8/22,15170309000,4368.2593,1491.5498,2570.305,306.3945,0,167.44781,0,0,0,0,0,0
2021/8/23,15170309000,4374.008,1493.3602,2573.934,306.70502,0,167.62614,0,0,0,0,0,0
2021/8/24,15170309000,4379.9536,1495.3186,2577.6055,307.0152,0,167.82303,0,0,0,0,0,0
2021/8/25,15170309000,4386.198,1497.4178,2581.4429,307.32532,0,168.05145,0,0,0,0,0,0
2021/8/26,15170309000,4392.1665,1499.3752,2585.1428,307.6426,0,168.27042,0,0,0,0,0,0
2021/8/27,15170309000,4398.1953,1501.4519,2588.7825,307.95312,0,168.54614,0,0,0,0,0,0
2021/8/28,15170309000,4403.7095,1503.148,2592.2866,308.26428,0,168.68303,0,0,0,0,0,0
2021/8/30,15170309000,4415.647,1507.1019,2599.6272,308.9103,0,169.03459,0,0,0,0,0,0
2021/8/31,15170309000,4421.4766,1508.9481,2603.2935,309.22406,0,169.21875,0,0,0,0,0,0
2021/9/1,15170309000,4427.617,1510.8671,2607.2039,309.54074,0,169.42323,0,0,0,0,0,0
2021/9/2,15170309000,4433.596,1512.7611,2610.9612,309.86166,0,169.5824,0,0,0,0,0,0
2021/9/3,15170309000,4439.197,1514.6694,2614.2898,310.2304,0,172.38521,0,0,0,0,0,0.002708333
2021/9/4,15170309000,4445.023,1516.709,2617.7305,310.578,0,174.43709,0,0,0,0,0,0.004583333
2021/9/5,15170309000,4450.788,1518.6217,2621.264,310.89667,0,175.02249,0,0,0,0,0,0.005
2021/9/6,15170309000,4456.277,1520.3356,2624.734,311.20105,0,174.96312,0,0,0,0,0,0.004791667
2021/9/7,15170309000,4461.7607,1522.1658,2628.0752,311.51593,0,175.34468,0,0,0,0,0,0.005
2021/9/8,15170309000,4467.363,1523.8802,2631.6921,311.78085,0,173.05687,0,0,0,0,0,0.0025
2021/9/9,15170309000,4473.0312,1525.6047,2635.3396,312.08136,0,171.99927,0,0,0,0,0,0.00125
2021/9/10,15170309000,4478.251,1527.4503,2638.3184,312.47293,0,175.85385,0,0,0,0,0,0.005
2021/9/11,15170309000,4484.138,1529.17,2642.256,312.70187,0,171.11261,0,0,0,0,0,0
2021/9/12,15170309000,4489.4053,1531.0945,2645.223,313.08322,0,175.02011,0,0,0,0,0,0.00375
2021/9/13,15170309000,4494.893,1532.9622,2648.5066,313.41718,0,176.48604,0,0,0,0,0,0.005
2021/9/14,15170309000,4500.6963,1534.852,2652.1106,313.7274,0,176.74208,0,0,0,0,0,0.005
2021/9/15,15170309000,4506.2124,1536.6687,2655.4993,314.0375,0,177.00906,0,0,0,0,0,0.005
2021/9/17,15170309000,4517.213,1540.1722,2662.426,314.6026,0,172.75749,0,0,0,0,0,0.000208333
2021/9/18,15170309000,4522.4546,1542.0842,2665.3784,314.98468,0,176.16907,0,0,0,0,0,0.003333333
2021/9/19,15170309000,4527.3984,1543.6433,2668.437,315.31293,0,178.10364,0,0,0,0,0,0.005
2021/9/20,15170309000,4532.794,1545.2126,2671.987,315.5878,0,177.54927,0,0,0,0,0,0.004166666
2021/9/21,15170309000,4536.7573,1546.2551,2674.6914,315.80157,0,173.59312,0,0,0,0,0,0
2021/9/22,15170309000,4540.152,1547.0319,2677.011,316.09897,0,173.79271,0,0,0,0,0,0
2021/9/23,15170309000,4545.795,1548.7323,2680.6592,316.39136,0,174.10312,0,0,0,0,0,0
2021/9/24,15170309000,4551.3096,1550.3765,2684.2034,316.72363,0,176.24896,0,0,0,0,0,0.001875
2021/9/25,15170309000,4556.7886,1552.1895,2687.5186,317.07376,0,179.62427,0,0,0,0,0,0.005
2021/9/26,15170309000,4562.335,1553.9211,2691.0374,317.36606,0,179.83395,0,0,0,0,0,0.005
2021/9/27,15170309000,4567.4375,1555.4893,2694.284,317.65625,0,180.03343,0,0,0,0,0,0.005
2021/9/28,15170309000,4572.699,1557.0544,2697.7383,317.8974,0,177.3202,0,0,0,0,0,0.002083333
2021/9/29,15170309000,4577.6646,1558.5267,2700.9507,318.18042,0,177.08365,0,0,0,0,0,0.001666667
2021/9/30,15170309000,4582.4023,1560.0919,2703.7708,318.5316,0,180.24895,0,0,0,0,0,0.004631579
2021/10/1,15170309000,4587.66,1561.957,2706.8674,318.83282,0,180.84718,0,0,0,0,0,0.005
2021/10/2,15170309000,4592.2583,1563.4159,2709.7122,319.12344,0,181.00874,0,0,0,0,0,0.005
2021/10/3,15170309000,4597.4653,1564.6946,2713.4397,319.32144,0,176.10968,0,0,0,0,0,0
2021/10/4,15170309000,4602.5903,1566.1309,2716.7932,319.65332,0,176.28166,0,0,0,0,0,0
2021/10/5,15170309000,4607.188,1567.3937,2719.8381,319.9507,0,176.42458,0,0,0,0,0,0
2021/10/6,15170309000,4611.5127,1568.7025,2722.5605,320.2402,0,176.5527,0,0,0,0,0,0
2021/10/7,15170309000,4615.6914,1569.9706,2725.1826,320.5301,0,176.67574,0,0,0,0,0,0
2021/10/8,15170309000,4619.2734,1571.0137,2727.4304,320.8203,0,176.81895,0,0,0,0,0,0
2021/10/9,15170309000,4622.0747,1571.8838,2729.0073,321.17667,0,180.55115,0,0,0,0,0,0.003541667
2021/10/10,15170309000,4626.12,1572.9305,2731.728,321.45148,0,179.85532,0,0,0,0,0,0.002708333
2021/10/11,15170309000,4630.8076,1574.3574,2734.7456,321.69177,0,177.29771,0,0,0,0,0,0
2021/10/12,15170309000,4635.07,1576.014,2737.06,321.9824,0,177.5025,0,0,0,0,0,0
2021/10/13,15170309000,4638.1543,1577.2057,2738.5833,322.35876,0,182.28511,0,0,0,0,0,0.004583333
2021/10/14,15170309000,4642.1025,1578.4652,2740.9775,322.65417,0,182.8449,0,0,0,0,0,0.005
2021/10/15,15170309000,4646.202,1579.7537,2743.4617,322.97968,0,182.98166,0,0,0,0,0,0.005
2021/10/16,15170309000,4650.039,1580.8553,2745.889,323.28656,0,183.12042,0,0,0,0,0,0.005
2021/10/17,15170309000,4652.5933,1581.7753,2747.2883,323.52158,0,183.47632,0,0,0,0,0,0.005263158
2021/10/18,15170309000,4656.4526,1582.7435,2749.8157,323.88763,0,183.42334,0,0,0,0,0,0.005079365
2021/10/19,15170309000,4660.5996,1583.987,2752.379,324.22678,0,183.48927,0,0,0,0,0,0.005
2021/10/22,15170309000,4671.701,1587.2914,2759.2866,325.1145,0,180.51709,0,0,0,0,0,0.001666667
2021/10/23,15170309000,4674.5757,1588.1841,2760.9502,325.43353,0,181.07834,0,0,0,0,0,0.002083333
2021/10/24,15170309000,4677.3936,1589.1825,2762.3962,325.80615,0,184.1874,0,0,0,0,0,0.005
2021/10/25,15170309000,4680.2583,1589.975,2764.1528,326.1229,0,184.10254,0,0,0,0,0,0.004810127
2021/10/26,15170309000,4683,1590.7062,2765.8564,326.42825,0,184.4943,0,0,0,0,0,0.005079365
2021/10/27,15170309000,4687.067,1591.9686,2768.3147,326.7771,0,183.94292,0,0,0,0,0,0.004375
2021/10/28,15170309000,4690.699,1592.8376,2770.8335,327.02,0,179.61865,0,0,0,0,0,0
2021/10/29,15170309000,4693.3022,1593.6971,2772.2122,327.38394,0,183.12656,0,0,0,0,0,0.003333333
2021/10/30,15170309000,4696.47,1594.3451,2774.503,327.61105,0,179.89449,0,0,0,0,0,0
2021/10/31,15170309000,4698.891,1595.0375,2775.9949,327.84885,0,181.7399,0,0,0,0,0,0.001666667
2021/11/1,15170309000,4701.4683,1595.6946,2777.7578,328.00772,0,180.17906,0,0,0,0,0,0
2021/11/2,15170309000,4704.348,1596.521,2779.618,328.19812,0,180.32104,0,0,0,0,0,0
2021/11/3,15170309000,4708.126,1597.7875,2781.653,328.67792,0,180.44313,0,0,0,0,0,0
2021/11/4,15170309000,4711.4795,1598.9395,2783.5212,329.0025,0,180.60374,0,0,0,0,0,0
2021/11/5,15170309000,4714.2407,1599.7354,2785.2854,329.20895,0,180.74812,0,0,0,0,0,0
2021/11/6,15170309000,4717.1177,1600.491,2787.2212,329.3976,0,180.88916,0,0,0,0,0,0
2021/11/7,15170309000,4720.5034,1601.48,2789.3477,329.6698,0,181.02281,0,0,0,0,0,0
2021/11/8,15170309000,4725.5327,1603.1064,2791.9192,330.4952,0,181.17406,0,0,0,0,0,0
2021/11/9,15170309000,4728.039,1603.8348,2793.3901,330.80365,0,181.32219,0,0,0,0,0,0
2021/11/10,15170309000,4730.667,1604.544,2795.0327,331.0824,0,181.4749,0,0,0,0,0,0
2021/11/11,15170309000,4733.3794,1605.3024,2796.706,331.3626,0,181.6253,0,0,0,0,0,0
2021/11/12,15170309000,4735.9756,1606.0708,2798.2527,331.64304,0,181.78604,0,0,0,0,0,0
2021/11/13,15170309000,4738.486,1606.8705,2799.6611,331.94293,0,182.99875,0,0,0,0,0,0.001041667
2021/11/14,15170309000,4740.599,1607.6448,2800.647,332.3018,0,187.16188,0,0,0,0,0,0.005
2021/11/15,15170309000,4743.0864,1608.3848,2802.1116,332.57718,0,187.30583,0,0,0,0,0,0.005
2021/11/16,15170309000,4745.7393,1609.1276,2803.7546,332.84845,0,186.6049,0,0,0,0,0,0.004166666
2021/11/17,15170309000,4748.5728,1609.8618,2805.6016,333.09988,0,184.64062,0,0,0,0,0,0.002083333
2021/11/18,15170309000,4750.812,1610.6184,2806.7427,333.44342,0,187.72844,0,0,0,0,0,0.005
2021/11/19,15170309000,4753.387,1611.3423,2808.3042,333.73312,0,187.87688,0,0,0,0,0,0.005
2021/11/20,15170309000,4756.452,1611.9592,2810.5425,333.94614,0,183.38551,0,0,0,0,0,0.000416667
2021/11/21,15170309000,4759.166,1612.634,2812.2893,334.23032,0,183.11479,0,0,0,0,0,0
2021/11/22,15170309000,4761.9014,1613.3634,2814.0046,334.5226,0,183.25468,0,0,0,0,0,0
2021/11/23,15170309000,4764.5605,1614.0897,2815.666,334.79532,0,183.4002,0,0,0,0,0,0
2021/11/24,15170309000,4767.0596,1614.8203,2817.155,335.0727,0,183.5552,0,0,0,0,0,0
2021/11/25,15170309000,4769.63,1615.5804,2818.6895,335.35178,0,183.71573,0,0,0,0,0,0
2021/11/26,15170309000,4772.042,1616.3109,2820.0708,335.6474,0,185.13385,0,0,0,0,0,0.00125
2021/11/27,15170309000,4774.172,1617.0728,2821.0955,335.99564,0,189.0751,0,0,0,0,0,0.005
2021/11/28,15170309000,4776.5806,1617.7078,2822.5857,336.2827,0,189.23761,0,0,0,0,0,0.005
2021/11/29,15170309000,4779.1943,1618.4423,2824.1873,336.55698,0,189.39708,0,0,0,0,0,0.005
2021/11/30,15170309000,4781.98,1619.3081,2825.833,336.83542,0,189.5626,0,0,0,0,0,0.005
2021/12/1,15170309000,4785.049,1619.9841,2828.034,337.0224,0,185.10938,0,0,0,0,0,0.000416667
2021/12/2,15170309000,4787.124,1620.7612,2828.9678,337.38583,0,189.85979,0,0,0,0,0,0.005
2021/12/3,15170309000,4789.987,1621.3638,2831.0217,337.58875,0,185.84647,0,0,0,0,0,0.000833333
2021/12/4,15170309000,4792.1777,1622.0648,2832.2056,337.8993,0,188.08563,0,0,0,0,0,0.002916667
2021/12/5,15170309000,4794.4434,1622.737,2833.5054,338.19263,0,189.06947,0,0,0,0,0,0.00375
2021/12/6,15170309000,4797.163,1623.3389,2835.4116,338.4022,0,185.47615,0,0,0,0,0,0
2021/12/7,15170309000,4799.6157,1624.0254,2836.8904,338.69125,0,185.6222,0,0,0,0,0,0
2021/12/8,15170309000,4802.0757,1624.78,2838.3162,338.97186,0,185.76709,0,0,0,0,0,0
2021/12/9,15170309000,4804.271,1625.5736,2839.3928,339.29398,0,188.62292,0,0,0,0,0,0.002708333
2021/12/10,15170309000,4806.571,1626.3025,2840.6448,339.61584,0,191.05199,0,0,0,0,0,0.005
2021/12/11,15170309000,4809.1157,1627.0029,2842.1965,339.90582,0,191.19322,0,0,0,0,0,0.005
2021/12/12,15170309000,4811.5215,1627.6483,2843.675,340.18607,0,191.34792,0,0,0,0,0,0.005
2021/12/13,15170309000,4813.6377,1628.2903,2845.0117,340.3249,0,191.49927,0,0,0,0,0,0.005
2021/12/14,15170309000,4815.607,1628.9348,2846.2295,340.43417,0,191.65968,0,0,0,0,0,0.005
2021/12/15,15170309000,4817.8022,1629.5288,2847.746,340.52115,0,190.16978,0,0,0,0,0,0.003333333
2021/12/16,15170309000,4820.4873,1630.2385,2849.6628,340.57947,0,187.00906,0,0,0,0,0,0
2021/12/17,15170309000,4822.8276,1631.2179,2850.6692,340.9298,0,191.91083,0,0,0,0,0,0.004791667
2021/12/18,15170309000,4825.591,1631.852,2852.5806,341.14948,0,188.74355,0,0,0,0,0,0.001458333
2021/12/19,15170309000,4827.889,1632.4742,2854.0078,341.40146,0,187.44438,0,0,0,0,0,0
2021/12/20,15170309000,4829.7827,1633.0913,2854.9639,341.71762,0,189.44885,0,0,0,0,0,0.001875
2021/12/21,15170309000,4831.508,1633.6924,2855.7515,342.0547,0,192.6777,0,0,0,0,0,0.005
2021/12/22,15170309000,4833.3496,1634.1542,2856.8582,342.32657,0,192.81125,0,0,0,0,0,0.005
2021/12/23,15170309000,4835.3945,1634.7445,2858.0344,342.60553,0,192.97052,0,0,0,0,0,0.005
2021/12/24,15170309000,4837.422,1635.2925,2859.2366,342.88416,0,193.13145,0,0,0,0,0,0.005
2021/12/25,15170309000,4839.686,1635.8228,2860.7295,343.12582,0,191.21135,0,0,0,0,0,0.002916667
2021/12/26,15170309000,4842.0107,1636.3136,2862.3394,343.345,0,188.48895,0,0,0,0,0,0
2021/12/27,15170309000,4844.0864,1636.8733,2863.5835,343.6225,0,188.65968,0,0,0,0,0,0
2021/12/28,15170309000,4846.0645,1637.4131,2864.7415,343.90146,0,188.81844,0,0,0,0,0,0
2021/12/29,15170309000,4847.853,1638.0023,2865.626,344.21677,0,190.82646,0,0,0,0,0,0.001875
2021/12/30,15170309000,4849.6255,1638.6288,2866.4375,344.55408,0,194.06479,0,0,0,0,0,0.005
2021/12/31,15170309000,4851.7197,1639.2035,2867.6836,344.82657,0,194.23906,0,0,0,0,0,0.005
